RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21
10065,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,304400,304139,304249,304972,307131,309466,311354,312191,312430,312808,313097,314584,316708,319746,322813,325566,326105,326448,327284,330598,333937,336647,339442,341434,342890,343913,344939,345599,346977,349147,352084,353768,357311,361702,366699,370453,373706,376647,379681,382883,386512,388953,391175,393336,395712,399203,402197,404934,407932,413682,421608,430673,439124,449509,460437,471798,480483,486828,494209,503937,514735,521679,525948,528472,531749,534250,537313,540852,546575,553450,559478,563500,567206,572422,578727,585324,590449,593582,595926,598483,603062,608011,614141,619672,625274,631519,637803,644458,653674,669369,682626,691953,693686,696608,700160,707212,710799,715355,718835,726635,731902,732074,738801,753304,775904,793816,805670,811521,820338,828828,844088,856728,868540,882724,892005,900220,902441,909242,919484,931723,952288,968672,979205,978674,989342,1004158,1016767,1018785,1015509,1012548,1012013,1019991,1013520,1005523,994985,995094,997094,990417,996048,999425,1005083,1007678,1005471,1002807,1000332,1009166,1015008,1022891,1012483,1009820,994524,994834,1006410,1020566,1039201,1053805,1074783,1083932,1091127,1093566,1098730,1089218,1070294,1044989,1018837,997585,987186,971881,961252,947073,943706,940202,938947,945240,967925,984655,996626,999323,993900,992340,986175,990612,992778,994529,998542,1003702,1002823,1008866,1014899,1024645,1032198,1038216,1039729,1037261,1032349,1037469,1043042,1047152,1047892,1047452,1050424,1058028,1059485,1063745,1071429,1082785,1092318,1091905,1091640,1094599,1105196,1117975,1126565,1130215,1141057,1152519,1167138,1177459,1194505,1213199,1235158,1252490,1265555,1275735,1287761,1300600,1308841,1316458,1327380,1345511,1356321,1363162,1362545,1366468,1366520,1366069,1364758,1366216,1371924,1375489,1371971,1368463,1368917,1376413,1375115,1369946,1361247,1358334,1352579,1348294,1342778,1345016,1346884,1335851,1317401,1299922,1303147,1312312,1329884,1336308,1347850,1358425,1368433,1363884,1359085,1369335,1389004,1398802,1402286,1395125,1391186,1386941,1384509,1372391,1361910,1352793,1350230,1341095,1346042,1352437,1356244,1360470,1367848,1368588,1359708,1349286,1355546,1370024,1392905,1409242,1399866,1384627,1368294,1364176,1353530,1348795,1348881,1353892,1345000,1331166,1307704,1289233,1280280
11205,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256647,258098,258743,260127,261803,266052,270421,275420,277792,280800,284427,290220,298531,306248,313272,321514,328367,334548,339102,344175,352088,359561,368161,372565,372024,369821,372458,375198,380378,378988,380604,380865,386017,390904,393318,396354,403887,413292,419448,422385,427070,434344,443969,450796,454091,456897,457321,460202,453957,452645,451611,458463,462037,464965,463657,465310,463867,463797,466510,468831,477169,480350,484449,483548,484555,487496,487757,490839,497077,506714,514292,519829,522590,523538,522275,521692,519850,519518,521032,520398,518877,512542,504511,494138,487360,483736,481115,477741,472928,467981,463706,458950,454030,451069,453917,460935,466473,469089,472334,474015,479134,479838,481053,479208,477452,473623,469418,465537,463235,459960,454644,451602,448257,448163,449578,453961,457366,459167,458879,457243,456004,458764,464071,468553,470888,473118,472355,472938,477400,486039,492695,497815,500308,501515,501691,504493,509016,512763,520643,525399,528327,529418,537679,548036,558298,564163,572684,579820,587136,593157,595535,599506,603247,607612,607009,606045,607315,618221,626622,633152,636101,641665,649257,658810,667013,674358,676862,678488,678832,675821,673304,675057,680025,685055,687994,688376,687251,685921,689650,698223,707659,714075,717142,712413,708338,703251,705688,707294,711999,718804,726697,728641,727283,727577,733433,745638,757622,770240,776214,781935,790988,794778,797575,796835,799875,802674,805363,808308,810301,811036,809445,810921,803212,798278,798022,805203,813666,814866,815068,813307,811696,810391,811967,810905,813747,815737,813268,807243,798395
10459,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,193769,192647,191275,188929,187071,184987,182786,180344,178709,177108,175364,173284,170881,168788,167209,166074,164563,163832,163454,162521,160457,157335,155104,153575,153582,153524,153189,152258,151559,150467,149464,149989,151054,154187,156407,158456,158259,157519,157198,157706,157692,157676,157640,157820,158327,158661,159861,161035,164153,167634,170880,172457,174619,176606,178391,180110,181753,182038,179775,177674,176128,175773,175008,174678,174948,175891,177052,177345,177340,177757,179920,182238,184274,185383,186844,188686,190509,193535,195849,197287,197256,198214,199980,201716,203476,205128,207226,208469,209617,207674,206750,207554,211412,213487,213966,214839,216357,218624,220202,222987,225487,229191,233356,238124,242240,246334,252139,256609,260257,261771,264810,267859,270338,273058,274968,276177,277893,282510,285719,290107,293636,300161,303978,307316,309616,312558,317354,322716,327886,329332,331931,334077,336408,336656,338575,340935,345539,348922,349906,348563,345884,344053,342509,340669,341229,342534,343320,343636,342754,342394,340819,340324,336866,333627,327984,323944,316743,307430,300712,296367,295492,293008,287736,280981,276273,275669,276636,277432,278045,280091,277515,273030,265271,260337,260229,261565,263510,260860,256790,250378,246611,245314,246231,243973,240461,237802,237238,237329,236517,236622,237705,240704,242056,242744,243506,246067,248960,248556,245279,240817,238351,236674,237359,238389,239105,236213,233386,233229,235308,238661,240181,243346,245763,248463,247951,245881,245433,247919,251672,253281,253509,251752,251756,251692,251855,252135,251617,252388,253217,254404,253637,253562,255137,259691,264262,265986,266768,265079,266536,268828,269881,269068,268653,269842,269298,267559,265608,266573,268287,273172,277440,280378,281375,283773,285842,287698,289092,291883,295581,298613,301283,302274,303058,304680,309776,313586,319201,321483,327691,330692,333498,335793,339579,343138,343816,342026,340070,341192,343043,346056,345789,347549,350020,354248,356724,359511,362852,369456,375367,380966,381773,383276,383643,385755,386985,386950,387489,388005,389531,389394,388931,387107,387960
10040,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362303,360100,361863,365467,373102,379612,387526,391241,393832,393040,393252,395750,394513,398184,398747,397631,390226,380463,370551,366698,367078,369923,369651,365191,367541,370002,373914,377824,381495,391542,399793,406342,406430,409321,413855,418802,417478,413337,410273,408740,407750,405099,399257,391359,384861,378941,377202,378334,381578,384412,383565,380227,375101,367297,366022,371521,385600,393134,391691,384673,380349,378403,380374,381920,387031,392054,396420,397037,392985,392530,395456,401311,406677,414408,418447,422571,424648,433195,438754,442275,440150,443461,449496,459257,461827,461893,466084,475139,484011,483640,483356,486502,494040,498259,500619,502156,505446,505654,506130,504579,504696,504813,506342,509839,512610,516480,517879,520350,526376,539915,544852,543027,533291,533514,537533,538159,543840,544456,549265,544940,541854,536752,536777,545762,562769,577242,585277,590344,590139,585934,579297,576957,577676,576985,576008,574176,570123,561026,550641,539096,527375,518282,510333,505788,498558,492176,485732,478170,471030,467436,467582,471127,477053,484501,492712,499971
10001,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,164678,164685,165921,168173,170299,170602,168700,167648,167829,169093,169383,169251,169417,171270,172468,172680,172042,173301,177661,182405,186540,188961,192475,196074,200654,202897,203317,203760,207050,212519,217903,219587,219224,219268,220288,223449,225178,227713,232523,237472,240600,241903,244268,249390,254948,261037,266610,269458,270216,271893,275123,279522,284307,288788,293258,297135,301649,305112,309997,317639,327963,336347,341414,344666,348138,351741,354986,358580,363412,369854,375687,379650,384039,388953,394614,399141,402937,406439,409264,412116,415323,419904,423943,427658,430146,433745,436852,440291,445529,453937,463109,468375,468694,464004,461510,461741,462735,463523,466171,474147,480306,483208,485169,493199,505891,518248,524933,529271,535095,544513,556944,566570,575670,585695,598061,608183,615340,628327,642662,654428,667020,675412,679998,675675,676667,682490,684988,684193,681822,679358,683310,694350,699615,701514,697996,701286,703072,697038,696064,692347,693470,694188,692751,692669,692649,693749,691502,687842,678303,672325,662579,662022,662583,661729,658103,646296,633631,620926,617072,616680,617896,615396,607937,596694,583115,570382,564065,559469,558895,556176,554138,553053,553971,557242,566090,571980,577408,581003,579117,578747,578734,584084,588561,588372,588729,589959,591207,595528,600546,604964,610706,614536,616294,615009,611130,611824,612661,614207,614158,613612,616415,622452,625911,629946,634196,642191,652251,661502,668244,672230,678453,686675,692456,695919,702451,711823,724155,734609,745151,751839,760800,771813,782092,790562,796377,803139,806361,810959,819784,831234,841290,849243,856143,863865,868976,875312,881791,889349,899457,905397,901781,894948,892771,896326,899076,897809,897454,896048,896213,897710,900328,898816,893539,883712,868265,857254,850611,848302,845265,840102,846176,855812,867207,879093,890580,901984,917068,935969,953506,968058,985477,1006176,1008093,992289,973354,968191,981734,1008087,1027025,1026421,1016365,1016314,1014008,1009195,997767,990713,980175,967658,951979,931923,911035,899168,891664,880211,869173,858766,857962,861117,867904,871230,870114,868077,870489
11435,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,115313,115205,115263,115392,115632,115568,115593,115549,115734,115923,115869,116008,116090,116674,117126,117119,116917,117212,117524,118225,118605,119197,120202,120915,121884,121978,122145,122813,123785,124708,125408,125764,126086,126168,126187,126409,126466,127308,128160,129325,130274,131227,132482,133540,134973,136282,137694,139086,140365,141653,142837,143535,143963,144531,144856,145504,146302,147606,149048,149864,151188,151727,152555,153382,155167,156858,158496,160056,160987,161886,162828,165014,166694,169693,172944,176641,178906,180478,181657,182841,184001,185670,187264,188977,190833,192277,193314,193995,195079,197174,200978,204962,209836,212852,215525,216520,218276,219875,221925,223865,226352,229838,231696,233761,234569,237169,240892,244603,247876,250255,252961,257329,261678,265053,269092,272412,276857,281769,287507,294423,299516,304525,307224,308626,310596,313411,316054,318889,321243,319825,315304,311468,310788,312503,316863,319673,322178,320994,321134,320762,320609,321720,322715,323428,322930,321376,317884,314795,310684,307286,302658,298107,293189,289523,286068,282503,278208,273966,270184,266780,262965,259863,256425,253783,251113,248913,248604,247685,246319,243825,241526,239795,238731,239000,239178,239226,239382,239366,237728,236230,235543,235847,236248,236015,235899,234373,233475,233222,233090,231853,230095,229153,229291,229165,228507,227981,228400,230066,231406,231382,231562,232267,234430,235349,235142,234887,235613,236951,238211,238648,239387,240086,240968,242439,243705,245582,247726,250452,252666,253869,254030,254118,254418,255759,256976,257616,257891,259032,260521,261930,263407,265597,267952,270676,272665,274614,275847,277801,280075,281571,282234,283095,284990,287704,289898,291758,293736,295218,297217,298914,301409,303111,305039,305119,304571,302953,303891,305563,307454,309430,311574,313982,314929,316567,318235,322228,325328,328579,328371,328151,329470,332310,335096,336152,336608,338314,340498,341357,342212,342700,345854,349264,350871,351410,349433,348386,347416,346411,346144,347911,350013,352451,353105,354030,355626,357381,361124,365163,369924,374182,377827,380289,383015
11249,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,,240241,240915,241467,242525,243206,244510,246562,247281,247126,247267,250055,252821,254973,256036,257776,258208,260451,263981,268005,272036,274786,276622,275910,276710,278169,280402,280580,284217,285854,282987,278159,278040,283594,290225,294994,298315,301719,305950,311912,316284,320651,327392,332313,334022,334121,334587,335965,335019,336556,340459,346456,352409,359800,370337,382032,395304,403085,412114,418052,425561,430514,432945,435758,440778,447306,449990,452017,453892,463295,475105,489732,502636,511723,518499,523296,526839,531020,534032,536826,540825,544407,546335,546981,547260,550921,556689,565334,573593,579049,585001,591848,592638,591007,585944,584666,590019,597934,606863,606165,602594,596684,592189,588973,591128,593907,598825,601385,598395,594535,594704,604897,613938,622533,631591,642723,658146,670705,684175,699679,714182,730432,735957,741700,753395,772167,789665,797519,792478,788499,783587,773984,767534,756419,759222,759039,760416,759196,761652,770190,777977,790225,801680,822288,839290,858274,863818,866506,863696,864367,861861,863370,871942,880058,883453,881167,878398,872129,866579,857680,851061,841499,829609,819153,804882,788084,775386,765494,763129,764252,770843,781553,791221,797471,808121,809522,812471,811574,809687,804600,797604,795114,793080,788213,784266,782177,780187,780445,785582,793628,800687,803596,804867,801119,797486,799785,804305,809171,812073,817246,819757,823771,833648,849701,867924,883105,893386,895739,895953,902673,911589,922452,930575,935249,936770,938712,944754,958139,974334,989883,1007566,1018274,1031021,1041083,1054738,1073016,1087415,1099876,1100577,1097183,1097615,1113454,1127827,1138181,1139263,1140905,1144248,1149504,1156789,1166480,1178921,1193172,1199940,1196917,1190686,1189942,1194145,1198212,1198226,1192764,1191343,1187808,1186549,1183241,1183393,1185373,1187978,1189877,1191662,1196327,1203537,1211781,1215665,1217808,1218838,1222305,1223992,1226667,1230292,1235091,1236708,1234368,1235405,1237979,1244358,1249179,1257633,1258171,1262492,1259992,1265499,1267076,1270530,1271570,1264951,1264980,1258481,1262198,1260222,1263234,1257413,1254425,1248349,1245746,1243128,1243886,1248718,1248309,1252137,1250006,1251179,1252586,1259822
10034,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316835,315511,316271,317192,321063,325235,328222,329593,328362,327008,327718,330339,333953,337053,340321,345708,349274,351828,354097,356515,362016,369242,372975,374331,373254,377377,377797,372965,362060,353990,350999,353904,358712,360906,363144,363229,364572,363917,365227,369033,376722,381106,385419,387620,390851,391514,388689,385791,380718,375010,370080,368708,366418,369558,369398,371327,368297,368560,371552,375464,380543,386517,391507,393538,395466,394517,396084,396890
10026,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,183744,182626,182457,181358,180462,179977,179715,179422,179002,179219,179917,181192,182334,183255,183076,183699,185837,187366,188764,190537,193296,196542,199083,201925,204748,209485,213321,216423,217164,218146,218849,218748,218688,216667,216170,213621,212681,210986,213016,215361,217096,219949,224419,231482,236230,241287,244085,248554,251797,256464,259027,261596,266150,270146,273550,274033,276654,280814,286497,293048,297393,296977,294114,293047,293663,294361,294715,296866,299657,301313,301592,299881,301675,307222,315471,320742,322837,325592,328770,332958,334467,336500,339282,345035,349263,351879,353152,355632,360530,366124,372106,376646,382987,389437,395739,396794,396296,400354,406086,413649,417280,419037,418135,415151,414816,413461,413250,413971,419778,422889,430247,435178,443003,451231,461606,473901,483200,496366,509531,523843,535901,546647,550445,552404,557395,567792,577810,585994,590436,589310,588354,592586,593533,594192,590062,593217,593917,590828,588936,588073,595089,604121,611561,613195,613961,614550,621601,622004,621791,615844,614023,612856,612146,610803,606736,601738,596348,594917,595105,596721,596164,594751,584940,575009,560598,550941,549794,554271,559199,555717,549672,545882,543757,546855,554403,560567,566569,567023,561213,552823,548814,552082,555946,556090,555513,553969,551326,551421,551041,552304,553171,553486,551841,549802,549119,550817,554559,557852,560290,560937,564202,570857,578159,587193,594644,601515,605038,608975,611457,615677,622553,630933,640856,646036,653593,659409,669546,679252,692092,703437,716878,726717,736302,743436,749604,758165,764271,771823,777865,786793,795046,801599,803956,812153,819494,833110,841355,850968,861032,869613,873079,869246,865467,868358,875659,879326,880664,876788,877214,875991,874095,874490,875346,881089,886380,891038,894122,897123,900502,902996,904692,906177,909034,908053,908911,910413,909308,905225,898174,893741,892119,892422,894705,892783,888470,885405,884461,882201,881775,879244,879962,876025,871125,864144,858425,853247,849297,846452,849426,852825,852263,850673,848922,850453,851011,852006,850661,850418,849711,847842,840004,831768,825667
11237,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354792,355776,359851,365666,374417,381135,385851,387632,389042,390460,393984,398339,405335,412958,417375,419453,416856,418224,424482,433619,441242,448066,454091,459956,464713,469436,474004,482131,490400,496062,495641,498608,505688,515693,518504,517796,509872,506367,502421,502150,502055,503285,508947,511049,511071,505371,503929,503802,507000,510414,515693,516921,516738,517358,516542,513178,506091,503114,500627,500342,498363,493824,488042,484818,484630,480300,473831,466199,463004,459710,454218,447899,442609,438985,435816,431816,427405,425945,423804,425764,427749,431329,435481,436476,436596,433257,429743,425812,421597,419572,422452,422941,419618,409277,402753,401574,403184,408520,413434,418880,423427,425119,428240,431808,438387,447937,455766,461629,465435,467754,470672,473367,479138,486362,488277,491492,495608,505664,511589,515394,520474,527484,537896,545652,553522,559558,566860,570225,573347,578298,590104,603681,614939,625189,633076,646634,655382,663020,671370,686395,706275,716768,724642,731164,744135,755608,764549,767459,772581,781292,790072,797823,796217,798928,796024,798129,789132,782979,778391,785858,797825,805731,809986,808277,812735,815172,823977,826862,838884,846524,852849,848859,841464,839132,835831,837835,840119,847950,851029,851597,853019,852229,855540,852461,850099,846862,847619,848597,845979,842210,846781,851254,851710,855117,853872,859713,861822,866330,871384,874766,879943,881692,877787,875800,874460,871997,870473,867325,866427,862233,855043
11102,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286988,288148,289651,292213,295629,299727,303619,306433,307567,308367,308973,310062,311384,312673,313741,313934,313011,310884,309499,308891,309259,310811,313578,316831,319374,322203,325497,331822,337730,343821,348855,355229,364084,371380,377879,382542,388286,394916,400262,403858,407516,411470,416139,421500,427237,433433,436147,437684,438729,441398,445869,449051,453691,458320,461958,457875,449186,442785,442484,445633,445814,441367,438374,436368,435974,434709,434649,439711,444219,448438,448575,449753,454142,461290,463105,462488,458212,456464,456817,457133,459136,456424,454831,450865,448571,445350,444904,443047,443855,441210,434172,425638,417892,414421,409869,405923,399348,395308,393022,396217,397231,398724,401356,405813,408634,410613,413627,415719,416169,413267,409495,403693,399019,396342,395352,392988,391735,390806,389856,388008,388035,390183,391616,393895,396291,398403,397663,397826,398343,398574,398260,399834,401999,404424,407198,408984,409694,410673,413844,418187,421262,423469,426142,428829,433022,437094,440721,442619,446095,448427,452518,454610,460496,465738,473961,481909,489637,493378,495615,498853,502390,507245,510490,514079,514318,518508,519120,520752,519005,522950,529843,537740,545116,552726,561299,568752,575354,579270,584124,588744,592845,593662,593785,596548,598457,597580,593412,594519,599691,605217,608534,609097,612954,620838,627742,632301,634428,637509,641604,641954,640943,638169,637205,638000,641084,639905,639240,635834,635421,635447,634931,632837,630951,630111,631548,632256,630981,630612,629435,630945,631492,631635,632117,634305,635987,637630,637086,636833,636371
